origin_id,destination_id,travel_time_min
mess_gb,hostel_b_block7,0.74
mess_gb,hostel_b_block8,2.31
mess_gb,hostel_b_brahmagiri,1.41
mess_gb,hostel_b_mt1,2.02
mess_gb,hostel_b_mt2,2.38
mess_gb,hostel_b_mt3,2.74
mess_gb,hostel_b_shivalik,1.93
mess_gb,hostel_g_gh1,4.07
mess_gb,hostel_g_gh2,3.83
mess_gb,hostel_g_gh3,4.11
mess_gb,hostel_g_gh4,4.27
mess_gb,hostel_g_gh5,4.21
mess_gb,hostel_g_gh6,3.97
mess_gb,loc_lhc_a,2.58
mess_gb,loc_lhc_b,1.91
mess_gb,loc_main_building,2.75
mess_gb,loc_main_gate,3.15
mess_gb,mess_b1_karavali,1.31
mess_gb,mess_b2_aravali,1.75
mess_gb,mess_b3_vindhya,2.29
mess_gb,mess_b4_satpura,2.77
mess_gb,mess_b5_nilgiri,3.31
mess_gb,mess_b7_sahyadri,0.92
mess_gb,mess_b8_trishul,2.49
mess_gb,mess_gb,0.0
mess_gb,mess_mega,2.29
mess_gb,mess_pg_new_brahmagiri,1.59
mess_gb,mess_pg_pushpagiri,2.03
mess_gb,loc_suprabha_boys,2.86
mess_gb,loc_suprabha_girls,4.75
mess_mega,loc_boys_coop,0.69
mess_mega,loc_central_library,1.51
mess_mega,dept_chem,2.46
mess_mega,dept_chemistry,1.06
mess_mega,dept_civil,2.38
mess_mega,dept_cse,3.64
mess_mega,dept_ece,3.71
mess_mega,dept_eee,3.88
mess_mega,dept_hssm,1.29
mess_mega,dept_it,3.81
mess_mega,dept_macs,1.36
mess_mega,dept_mech,2.77
mess_mega,dept_mining,2.23
mess_mega,dept_mme,1.97
mess_mega,dept_physics,1.21
mess_mega,dept_wroe,2.71
mess_mega,loc_e_library,1.74
mess_mega,loc_girls_coop,3.66
mess_mega,hostel_b_block1,1.94
mess_mega,hostel_b_block2,1.81
mess_mega,hostel_b_block3,1.27
mess_mega,hostel_b_block4,0.79
mess_mega,hostel_b_block5,1.33
mess_mega,hostel_b_block6,2.66
mess_mega,hostel_b_block7,1.55
mess_mega,hostel_b_block8,1.26
mess_mega,hostel_b_brahmagiri,2.22
mess_mega,hostel_b_mt1,0.27
mess_mega,hostel_b_mt2,0.31
mess_mega,hostel_b_mt3,0.67
mess_mega,hostel_b_shivalik,1.02
mess_mega,hostel_g_gh1,3.16
mess_mega,hostel_g_gh2,2.92
mess_mega,hostel_g_gh3,3.2
mess_mega,hostel_g_gh4,3.36
mess_mega,hostel_g_gh5,3.3
mess_mega,hostel_g_gh6,3.06
mess_mega,loc_lhc_a,1.67
mess_mega,loc_lhc_b,1.0
mess_mega,loc_main_building,1.84
mess_mega,loc_main_gate,2.24
mess_mega,mess_b1_karavali,2.12
mess_mega,mess_b2_aravali,1.99
mess_mega,mess_b3_vindhya,1.45
mess_mega,mess_b4_satpura,0.97
mess_mega,mess_b5_nilgiri,1.51
mess_mega,mess_b7_sahyadri,1.73
mess_mega,mess_b8_trishul,1.44
mess_mega,mess_gb,2.29
mess_mega,mess_mega,0.0
mess_mega,mess_pg_new_brahmagiri,2.4
mess_mega,mess_pg_pushpagiri,2.84
mess_mega,loc_suprabha_boys,0.79
mess_mega,loc_suprabha_girls,3.84
mess_pg_new_brahmagiri,loc_boys_coop,1.71
mess_pg_new_brahmagiri,loc_central_library,2.53
mess_pg_new_brahmagiri,dept_chem,3.48
mess_pg_new_brahmagiri,dept_chemistry,2.08
mess_pg_new_brahmagiri,dept_civil,3.4
mess_pg_new_brahmagiri,dept_cse,4.66
mess_pg_new_brahmagiri,dept_ece,4.73
mess_pg_new_brahmagiri,dept_eee,4.9
mess_pg_new_brahmagiri,dept_hssm,2.31
mess_pg_new_brahmagiri,dept_it,4.83
mess_pg_new_brahmagiri,dept_macs,2.38
mess_pg_new_brahmagiri,dept_mech,3.79
mess_pg_new_brahmagiri,dept_mining,3.25
mess_pg_new_brahmagiri,dept_mme,2.99
mess_pg_new_brahmagiri,dept_physics,2.23
mess_pg_new_brahmagiri,dept_wroe,3.73
mess_pg_new_brahmagiri,loc_e_library,2.76
mess_pg_new_brahmagiri,loc_girls_coop,4.68
mess_pg_new_brahmagiri,hostel_b_block1,0.46
mess_pg_new_brahmagiri,hostel_b_block2,0.9
mess_pg_new_brahmagiri,hostel_b_block3,1.44
mess_pg_new_brahmagiri,hostel_b_block4,1.92
mess_pg_new_brahmagiri,hostel_b_block5,2.46
mess_pg_new_brahmagiri,hostel_b_block6,0.62
mess_pg_new_brahmagiri,hostel_b_block7,0.85
mess_pg_new_brahmagiri,hostel_b_block8,2.42
mess_pg_new_brahmagiri,hostel_b_brahmagiri,0.18
mess_pg_new_brahmagiri,hostel_b_mt1,2.13
mess_pg_new_brahmagiri,hostel_b_mt2,2.49
mess_pg_new_brahmagiri,hostel_b_mt3,2.85
mess_pg_new_brahmagiri,hostel_b_shivalik,2.04
mess_pg_new_brahmagiri,hostel_g_gh1,4.18
mess_pg_new_brahmagiri,hostel_g_gh2,3.94
mess_pg_new_brahmagiri,hostel_g_gh3,4.22
mess_pg_new_brahmagiri,hostel_g_gh4,4.38
mess_pg_new_brahmagiri,hostel_g_gh5,4.32
mess_pg_new_brahmagiri,hostel_g_gh6,4.08
mess_pg_new_brahmagiri,loc_lhc_a,2.69
mess_pg_new_brahmagiri,loc_lhc_b,2.02
mess_pg_new_brahmagiri,loc_main_building,2.86
mess_pg_new_brahmagiri,loc_main_gate,3.26
mess_pg_new_brahmagiri,mess_b1_karavali,0.64
mess_pg_new_brahmagiri,mess_b2_aravali,1.08
mess_pg_new_brahmagiri,mess_b3_vindhya,1.62
mess_pg_new_brahmagiri,mess_b4_satpura,2.1
mess_pg_new_brahmagiri,mess_b5_nilgiri,2.64
mess_pg_new_brahmagiri,mess_b7_sahyadri,1.03
mess_pg_new_brahmagiri,mess_b8_trishul,2.6
mess_pg_new_brahmagiri,mess_gb,1.59
mess_pg_new_brahmagiri,mess_mega,2.4
mess_pg_new_brahmagiri,mess_pg_new_brahmagiri,0.0
mess_pg_new_brahmagiri,mess_pg_pushpagiri,0.8
mess_pg_new_brahmagiri,loc_suprabha_boys,2.97
mess_pg_new_brahmagiri,loc_suprabha_girls,4.86
mess_pg_pushpagiri,loc_boys_coop,2.15
mess_pg_pushpagiri,loc_central_library,2.97
mess_pg_pushpagiri,dept_chem,3.92
mess_pg_pushpagiri,dept_chemistry,2.52
mess_pg_pushpagiri,dept_civil,3.84
mess_pg_pushpagiri,dept_cse,5.1
mess_pg_pushpagiri,dept_ece,5.17
mess_pg_pushpagiri,dept_eee,5.34
mess_pg_pushpagiri,dept_hssm,2.75
mess_pg_pushpagiri,dept_it,5.27
mess_pg_pushpagiri,dept_macs,2.82
mess_pg_pushpagiri,dept_mech,4.23
mess_pg_pushpagiri,dept_mining,3.69
mess_pg_pushpagiri,dept_mme,3.43
mess_pg_pushpagiri,dept_physics,2.67
mess_pg_pushpagiri,dept_wroe,4.17
mess_pg_pushpagiri,loc_e_library,3.2
mess_pg_pushpagiri,loc_girls_coop,5.12
mess_pg_pushpagiri,hostel_b_block1,0.9
mess_pg_pushpagiri,hostel_b_block2,1.34
mess_pg_pushpagiri,hostel_b_block3,1.88
mess_pg_pushpagiri,hostel_b_block4,2.36
mess_pg_pushpagiri,hostel_b_block5,2.9
mess_pg_pushpagiri,hostel_b_block6,0.18
mess_pg_pushpagiri,hostel_b_block7,1.29
mess_pg_pushpagiri,hostel_b_block8,2.86
mess_pg_pushpagiri,hostel_b_brahmagiri,0.62
mess_pg_pushpagiri,hostel_b_mt1,2.57
mess_pg_pushpagiri,hostel_b_mt2,2.93
mess_pg_pushpagiri,hostel_b_mt3,3.29
mess_pg_pushpagiri,hostel_b_shivalik,2.48
mess_pg_pushpagiri,hostel_g_gh1,4.62
mess_pg_pushpagiri,hostel_g_gh2,4.38
mess_pg_pushpagiri,hostel_g_gh3,4.66
mess_pg_pushpagiri,hostel_g_gh4,4.82
mess_pg_pushpagiri,hostel_g_gh5,4.76
mess_pg_pushpagiri,hostel_g_gh6,4.52
mess_pg_pushpagiri,loc_lhc_a,3.13
mess_pg_pushpagiri,loc_lhc_b,2.46
mess_pg_pushpagiri,loc_main_building,3.3
mess_pg_pushpagiri,loc_main_gate,3.7
mess_pg_pushpagiri,mess_b1_karavali,1.08
mess_pg_pushpagiri,mess_b2_aravali,1.52
mess_pg_pushpagiri,mess_b3_vindhya,2.06
mess_pg_pushpagiri,mess_b4_satpura,2.54
mess_pg_pushpagiri,mess_b5_nilgiri,3.08
mess_pg_pushpagiri,mess_b7_sahyadri,1.47
mess_pg_pushpagiri,mess_b8_trishul,3.04
mess_pg_pushpagiri,mess_gb,2.03
mess_pg_pushpagiri,mess_mega,2.84
mess_pg_pushpagiri,mess_pg_new_brahmagiri,0.8
mess_pg_pushpagiri,mess_pg_pushpagiri,0.0
mess_pg_pushpagiri,loc_suprabha_boys,3.41
mess_pg_pushpagiri,loc_suprabha_girls,5.3
loc_suprabha_boys,loc_boys_coop,1.26
loc_suprabha_boys,loc_central_library,2.08
loc_suprabha_boys,dept_chem,3.03
loc_suprabha_boys,dept_chemistry,1.63
loc_suprabha_boys,dept_civil,2.95
loc_suprabha_boys,dept_cse,4.21
loc_suprabha_boys,dept_ece,4.28
loc_suprabha_boys,dept_eee,4.45
loc_suprabha_boys,dept_hssm,1.86
loc_suprabha_boys,dept_it,4.38
loc_suprabha_boys,dept_macs,1.93
loc_suprabha_boys,dept_mech,3.34
loc_suprabha_boys,dept_mining,2.8
loc_suprabha_boys,dept_mme,2.54
loc_suprabha_boys,dept_physics,1.78
loc_suprabha_boys,dept_wroe,3.28
loc_suprabha_boys,loc_e_library,2.31
loc_suprabha_boys,loc_girls_coop,4.23
loc_suprabha_boys,hostel_b_block1,2.51
loc_suprabha_boys,hostel_b_block2,2.4
loc_suprabha_boys,hostel_b_block3,1.86
loc_suprabha_boys,hostel_b_block4,1.38
loc_suprabha_boys,hostel_b_block5,0.84
loc_suprabha_boys,hostel_b_block6,3.23
loc_suprabha_boys,hostel_b_block7,2.12
loc_suprabha_boys,hostel_b_block8,0.91
loc_suprabha_boys,hostel_b_brahmagiri,2.79
loc_suprabha_boys,hostel_b_mt1,0.84
loc_suprabha_boys,hostel_b_mt2,0.48
loc_suprabha_boys,hostel_b_mt3,0.32
loc_suprabha_boys,hostel_b_shivalik,1.29
loc_suprabha_boys,hostel_g_gh1,3.73
loc_suprabha_boys,hostel_g_gh2,3.49
loc_suprabha_boys,hostel_g_gh3,3.77
loc_suprabha_boys,hostel_g_gh4,3.93
loc_suprabha_boys,hostel_g_gh5,3.87
loc_suprabha_boys,hostel_g_gh6,3.63
loc_suprabha_boys,loc_lhc_a,2.24
loc_suprabha_boys,loc_lhc_b,1.57
loc_suprabha_boys,loc_main_building,2.41
loc_suprabha_boys,loc_main_gate,2.81
loc_suprabha_boys,mess_b1_karavali,2.69
loc_suprabha_boys,mess_b2_aravali,2.58
loc_suprabha_boys,mess_b3_vindhya,2.04
loc_suprabha_boys,mess_b4_satpura,1.56
loc_suprabha_boys,mess_b5_nilgiri,1.02
loc_suprabha_boys,mess_b7_sahyadri,2.3
loc_suprabha_boys,mess_b8_trishul,1.09
loc_suprabha_boys,mess_gb,2.86
loc_suprabha_boys,mess_mega,0.79
loc_suprabha_boys,mess_pg_new_brahmagiri,2.97
loc_suprabha_boys,mess_pg_pushpagiri,3.41
loc_suprabha_boys,loc_suprabha_boys,0.0
loc_suprabha_boys,loc_suprabha_girls,4.41
loc_suprabha_girls,loc_boys_coop,3.15
loc_suprabha_girls,loc_central_library,2.33
loc_suprabha_girls,dept_chem,1.38
loc_suprabha_girls,dept_chemistry,2.99
loc_suprabha_girls,dept_civil,1.92
loc_suprabha_girls,dept_cse,3.32
loc_suprabha_girls,dept_ece,3.32
loc_suprabha_girls,dept_eee,3.49
loc_suprabha_girls,dept_hssm,2.76
loc_suprabha_girls,dept_it,3.42
loc_suprabha_girls,dept_macs,2.48
loc_suprabha_girls,dept_mech,1.07
loc_suprabha_girls,dept_mining,2.07
loc_suprabha_girls,dept_mme,1.87
loc_suprabha_girls,dept_physics,2.84
loc_suprabha_girls,dept_wroe,1.59
loc_suprabha_girls,loc_e_library,2.1
loc_suprabha_girls,loc_girls_coop,0.18
loc_suprabha_girls,hostel_b_block1,4.4
loc_suprabha_girls,hostel_b_block2,4.84
loc_suprabha_girls,hostel_b_block3,5.11
loc_suprabha_girls,hostel_b_block4,4.63
loc_suprabha_girls,hostel_b_block5,5.17
loc_suprabha_girls,hostel_b_block6,5.12
loc_suprabha_girls,hostel_b_block7,4.01
loc_suprabha_girls,hostel_b_block8,3.86
loc_suprabha_girls,hostel_b_brahmagiri,4.68
loc_suprabha_girls,hostel_b_mt1,3.57
loc_suprabha_girls,hostel_b_mt2,3.93
loc_suprabha_girls,hostel_b_mt3,4.29
loc_suprabha_girls,hostel_b_shivalik,3.48
loc_suprabha_girls,hostel_g_gh1,1.76
loc_suprabha_girls,hostel_g_gh2,1.52
loc_suprabha_girls,hostel_g_gh3,1.24
loc_suprabha_girls,hostel_g_gh4,1.08
loc_suprabha_girls,hostel_g_gh5,1.02
loc_suprabha_girls,hostel_g_gh6,0.78
loc_suprabha_girls,loc_lhc_a,2.61
loc_suprabha_girls,loc_lhc_b,2.84
loc_suprabha_girls,loc_main_building,2.19
loc_suprabha_girls,loc_main_gate,2.41
loc_suprabha_girls,mess_b1_karavali,4.58
loc_suprabha_girls,mess_b2_aravali,5.02
loc_suprabha_girls,mess_b3_vindhya,5.29
loc_suprabha_girls,mess_b4_satpura,4.81
loc_suprabha_girls,mess_b5_nilgiri,5.35
loc_suprabha_girls,mess_b7_sahyadri,4.19
loc_suprabha_girls,mess_b8_trishul,4.04
loc_suprabha_girls,mess_gb,4.75
loc_suprabha_girls,mess_mega,3.84
loc_suprabha_girls,mess_pg_new_brahmagiri,4.86
loc_suprabha_girls,mess_pg_pushpagiri,5.3
loc_suprabha_girls,loc_suprabha_boys,4.41
loc_suprabha_girls,loc_suprabha_girls,0.0
