origin_id,destination_id,distance_km
mess_gb,hostel_b_block8,0.528
mess_gb,hostel_b_brahmagiri,0.263
mess_gb,hostel_b_mt1,0.49
mess_gb,hostel_b_mt2,0.61
mess_gb,hostel_b_mt3,0.675
mess_gb,hostel_b_shivalik,0.432
mess_gb,hostel_g_gh1,1.065
mess_gb,hostel_g_gh2,1.004
mess_gb,hostel_g_gh3,1.075
mess_gb,hostel_g_gh4,1.115
mess_gb,hostel_g_gh5,1.108
mess_gb,hostel_g_gh6,1.048
mess_gb,loc_lhc_a,0.511
mess_gb,loc_lhc_b,0.455
mess_gb,loc_main_building,0.643
mess_gb,loc_main_gate,0.777
mess_gb,mess_b1_karavali,0.208
mess_gb,mess_b2_aravali,0.318
mess_gb,mess_b3_vindhya,0.452
mess_gb,mess_b4_satpura,0.572
mess_gb,mess_b5_nilgiri,0.708
mess_gb,mess_b7_sahyadri,0.077
mess_gb,mess_b8_trishul,0.543
mess_gb,mess_gb,0.0
mess_gb,mess_mega,0.558
mess_gb,mess_pg_new_brahmagiri,0.278
mess_gb,mess_pg_pushpagiri,0.388
mess_gb,loc_suprabha_boys,0.729
mess_gb,loc_suprabha_girls,1.113
mess_mega,loc_boys_coop,0.208
mess_mega,loc_central_library,0.392
mess_mega,dept_chem,0.707
mess_mega,dept_chemistry,0.332
mess_mega,dept_civil,0.681
mess_mega,dept_cse,0.985
mess_mega,dept_ece,1.01
mess_mega,dept_eee,1.069
mess_mega,dept_hssm,0.409
mess_mega,dept_it,1.044
mess_mega,dept_macs,0.343
mess_mega,dept_mech,0.81
mess_mega,dept_mining,0.631
mess_mega,dept_mme,0.545
mess_mega,dept_physics,0.382
mess_mega,dept_wroe,0.79
mess_mega,loc_e_library,0.468
mess_mega,loc_girls_coop,0.956
mess_mega,hostel_b_block1,0.562
mess_mega,hostel_b_block2,0.452
mess_mega,hostel_b_block3,0.318
mess_mega,hostel_b_block4,0.198
mess_mega,hostel_b_block5,0.266
mess_mega,hostel_b_block6,0.742
mess_mega,hostel_b_block7,0.496
mess_mega,hostel_b_block8,0.343
mess_mega,hostel_b_brahmagiri,0.632
mess_mega,hostel_b_mt1,0.068
mess_mega,hostel_b_mt2,0.077
mess_mega,hostel_b_mt3,0.196
mess_mega,hostel_b_shivalik,0.29
mess_mega,hostel_g_gh1,0.923
mess_mega,hostel_g_gh2,0.862
mess_mega,hostel_g_gh3,0.933
mess_mega,hostel_g_gh4,0.973
mess_mega,hostel_g_gh5,0.966
mess_mega,hostel_g_gh6,0.906
mess_mega,loc_lhc_a,0.369
mess_mega,loc_lhc_b,0.313
mess_mega,loc_main_building,0.501
mess_mega,loc_main_gate,0.635
mess_mega,mess_b1_karavali,0.577
mess_mega,mess_b2_aravali,0.467
mess_mega,mess_b3_vindhya,0.333
mess_mega,mess_b4_satpura,0.213
mess_mega,mess_b5_nilgiri,0.281
mess_mega,mess_b7_sahyadri,0.511
mess_mega,mess_b8_trishul,0.358
mess_mega,mess_gb,0.558
mess_mega,mess_mega,0.0
mess_mega,mess_pg_new_brahmagiri,0.647
mess_mega,mess_pg_pushpagiri,0.757
mess_mega,loc_suprabha_boys,0.196
mess_mega,loc_suprabha_girls,0.971
mess_pg_new_brahmagiri,loc_boys_coop,0.504
mess_pg_new_brahmagiri,loc_central_library,0.688
mess_pg_new_brahmagiri,dept_chem,1.003
mess_pg_new_brahmagiri,dept_chemistry,0.628
mess_pg_new_brahmagiri,dept_civil,0.977
mess_pg_new_brahmagiri,dept_cse,1.281
mess_pg_new_brahmagiri,dept_ece,1.306
mess_pg_new_brahmagiri,dept_eee,1.365
mess_pg_new_brahmagiri,dept_hssm,0.705
mess_pg_new_brahmagiri,dept_it,1.34
mess_pg_new_brahmagiri,dept_macs,0.639
mess_pg_new_brahmagiri,dept_mech,1.106
mess_pg_new_brahmagiri,dept_mining,0.927
mess_pg_new_brahmagiri,dept_mme,0.841
mess_pg_new_brahmagiri,dept_physics,0.678
mess_pg_new_brahmagiri,dept_wroe,1.086
mess_pg_new_brahmagiri,loc_e_library,0.764
mess_pg_new_brahmagiri,loc_girls_coop,1.252
mess_pg_new_brahmagiri,hostel_b_block1,0.085
mess_pg_new_brahmagiri,hostel_b_block2,0.195
mess_pg_new_brahmagiri,hostel_b_block3,0.329
mess_pg_new_brahmagiri,hostel_b_block4,0.449
mess_pg_new_brahmagiri,hostel_b_block5,0.585
mess_pg_new_brahmagiri,hostel_b_block6,0.125
mess_pg_new_brahmagiri,hostel_b_block7,0.216
mess_pg_new_brahmagiri,hostel_b_block8,0.682
mess_pg_new_brahmagiri,hostel_b_brahmagiri,0.015
mess_pg_new_brahmagiri,hostel_b_mt1,0.644
mess_pg_new_brahmagiri,hostel_b_mt2,0.724
mess_pg_new_brahmagiri,hostel_b_mt3,0.734
mess_pg_new_brahmagiri,hostel_b_shivalik,0.586
mess_pg_new_brahmagiri,hostel_g_gh1,1.219
mess_pg_new_brahmagiri,hostel_g_gh2,1.158
mess_pg_new_brahmagiri,hostel_g_gh3,1.229
mess_pg_new_brahmagiri,hostel_g_gh4,1.269
mess_pg_new_brahmagiri,hostel_g_gh5,1.262
mess_pg_new_brahmagiri,hostel_g_gh6,1.202
mess_pg_new_brahmagiri,loc_lhc_a,0.665
mess_pg_new_brahmagiri,loc_lhc_b,0.609
mess_pg_new_brahmagiri,loc_main_building,0.797
mess_pg_new_brahmagiri,loc_main_gate,0.931
mess_pg_new_brahmagiri,mess_b1_karavali,0.1
mess_pg_new_brahmagiri,mess_b2_aravali,0.21
mess_pg_new_brahmagiri,mess_b3_vindhya,0.344
mess_pg_new_brahmagiri,mess_b4_satpura,0.464
mess_pg_new_brahmagiri,mess_b5_nilgiri,0.6
mess_pg_new_brahmagiri,mess_b7_sahyadri,0.231
mess_pg_new_brahmagiri,mess_b8_trishul,0.697
mess_pg_new_brahmagiri,mess_gb,0.278
mess_pg_new_brahmagiri,mess_mega,0.647
mess_pg_new_brahmagiri,mess_pg_new_brahmagiri,0.0
mess_pg_new_brahmagiri,mess_pg_pushpagiri,0.14
mess_pg_new_brahmagiri,loc_suprabha_boys,0.655
mess_pg_new_brahmagiri,loc_suprabha_girls,1.267
mess_pg_pushpagiri,loc_boys_coop,0.614
mess_pg_pushpagiri,loc_central_library,0.798
mess_pg_pushpagiri,dept_chem,1.113
mess_pg_pushpagiri,dept_chemistry,0.738
mess_pg_pushpagiri,dept_civil,1.087
mess_pg_pushpagiri,dept_cse,1.391
mess_pg_pushpagiri,dept_ece,1.416
mess_pg_pushpagiri,dept_eee,1.475
mess_pg_pushpagiri,dept_hssm,0.815
mess_pg_pushpagiri,dept_it,1.45
mess_pg_pushpagiri,dept_macs,0.749
mess_pg_pushpagiri,dept_mech,1.216
mess_pg_pushpagiri,dept_mining,1.037
mess_pg_pushpagiri,dept_mme,0.951
mess_pg_pushpagiri,dept_physics,0.788
mess_pg_pushpagiri,dept_wroe,1.196
mess_pg_pushpagiri,loc_e_library,0.874
mess_pg_pushpagiri,loc_girls_coop,1.362
mess_pg_pushpagiri,hostel_b_block1,0.195
mess_pg_pushpagiri,hostel_b_block2,0.305
mess_pg_pushpagiri,hostel_b_block3,0.439
mess_pg_pushpagiri,hostel_b_block4,0.559
mess_pg_pushpagiri,hostel_b_block5,0.695
mess_pg_pushpagiri,hostel_b_block6,0.015
mess_pg_pushpagiri,hostel_b_block7,0.326
mess_pg_pushpagiri,hostel_b_block8,0.792
mess_pg_pushpagiri,hostel_b_brahmagiri,0.125
mess_pg_pushpagiri,hostel_b_mt1,0.754
mess_pg_pushpagiri,hostel_b_mt2,0.834
mess_pg_pushpagiri,hostel_b_mt3,0.844
mess_pg_pushpagiri,hostel_b_shivalik,0.696
mess_pg_pushpagiri,hostel_g_gh1,1.329
mess_pg_pushpagiri,hostel_g_gh2,1.268
mess_pg_pushpagiri,hostel_g_gh3,1.339
mess_pg_pushpagiri,hostel_g_gh4,1.379
mess_pg_pushpagiri,hostel_g_gh5,1.372
mess_pg_pushpagiri,hostel_g_gh6,1.312
mess_pg_pushpagiri,loc_lhc_a,0.775
mess_pg_pushpagiri,loc_lhc_b,0.719
mess_pg_pushpagiri,loc_main_building,0.907
mess_pg_pushpagiri,loc_main_gate,1.041
mess_pg_pushpagiri,mess_b1_karavali,0.21
mess_pg_pushpagiri,mess_b2_aravali,0.32
mess_pg_pushpagiri,mess_b3_vindhya,0.454
mess_pg_pushpagiri,mess_b4_satpura,0.574
mess_pg_pushpagiri,mess_b5_nilgiri,0.71
mess_pg_pushpagiri,mess_b7_sahyadri,0.341
mess_pg_pushpagiri,mess_b8_trishul,0.807
mess_pg_pushpagiri,mess_gb,0.388
mess_pg_pushpagiri,mess_mega,0.757
mess_pg_pushpagiri,mess_pg_new_brahmagiri,0.14
mess_pg_pushpagiri,mess_pg_pushpagiri,0.0
mess_pg_pushpagiri,loc_suprabha_boys,0.765
mess_pg_pushpagiri,loc_suprabha_girls,1.377
loc_suprabha_boys,loc_boys_coop,0.379
loc_suprabha_boys,loc_central_library,0.563
loc_suprabha_boys,dept_chem,0.878
loc_suprabha_boys,dept_chemistry,0.503
loc_suprabha_boys,dept_civil,0.852
loc_suprabha_boys,dept_cse,1.156
loc_suprabha_boys,dept_ece,1.181
loc_suprabha_boys,dept_eee,1.24
loc_suprabha_boys,dept_hssm,0.58
loc_suprabha_boys,dept_it,1.215
loc_suprabha_boys,dept_macs,0.514
loc_suprabha_boys,dept_mech,0.981
loc_suprabha_boys,dept_mining,0.802
loc_suprabha_boys,dept_mme,0.716
loc_suprabha_boys,dept_physics,0.553
loc_suprabha_boys,dept_wroe,0.961
loc_suprabha_boys,loc_e_library,0.639
loc_suprabha_boys,loc_girls_coop,1.127
loc_suprabha_boys,hostel_b_block1,0.57
loc_suprabha_boys,hostel_b_block2,0.46
loc_suprabha_boys,hostel_b_block3,0.326
loc_suprabha_boys,hostel_b_block4,0.206
loc_suprabha_boys,hostel_b_block5,0.07
loc_suprabha_boys,hostel_b_block6,0.75
loc_suprabha_boys,hostel_b_block7,0.667
loc_suprabha_boys,hostel_b_block8,0.226
loc_suprabha_boys,hostel_b_brahmagiri,0.64
loc_suprabha_boys,hostel_b_mt1,0.239
loc_suprabha_boys,hostel_b_mt2,0.119
loc_suprabha_boys,hostel_b_mt3,0.079
loc_suprabha_boys,hostel_b_shivalik,0.322
loc_suprabha_boys,hostel_g_gh1,1.094
loc_suprabha_boys,hostel_g_gh2,1.033
loc_suprabha_boys,hostel_g_gh3,1.104
loc_suprabha_boys,hostel_g_gh4,1.144
loc_suprabha_boys,hostel_g_gh5,1.137
loc_suprabha_boys,hostel_g_gh6,1.077
loc_suprabha_boys,loc_lhc_a,0.54
loc_suprabha_boys,loc_lhc_b,0.484
loc_suprabha_boys,loc_main_building,0.672
loc_suprabha_boys,loc_main_gate,0.806
loc_suprabha_boys,mess_b1_karavali,0.585
loc_suprabha_boys,mess_b2_aravali,0.475
loc_suprabha_boys,mess_b3_vindhya,0.341
loc_suprabha_boys,mess_b4_satpura,0.221
loc_suprabha_boys,mess_b5_nilgiri,0.085
loc_suprabha_boys,mess_b7_sahyadri,0.682
loc_suprabha_boys,mess_b8_trishul,0.241
loc_suprabha_boys,mess_gb,0.729
loc_suprabha_boys,mess_mega,0.196
loc_suprabha_boys,mess_pg_new_brahmagiri,0.655
loc_suprabha_boys,mess_pg_pushpagiri,0.765
loc_suprabha_boys,loc_suprabha_boys,0.0
loc_suprabha_boys,loc_suprabha_girls,1.142
loc_suprabha_girls,loc_boys_coop,0.763
loc_suprabha_girls,loc_central_library,0.579
loc_suprabha_girls,dept_chem,0.264
loc_suprabha_girls,dept_chemistry,0.799
loc_suprabha_girls,dept_civil,0.382
loc_suprabha_girls,dept_cse,0.732
loc_suprabha_girls,dept_ece,0.732
loc_suprabha_girls,dept_eee,0.791
loc_suprabha_girls,dept_hssm,0.722
loc_suprabha_girls,dept_it,0.766
loc_suprabha_girls,dept_macs,0.628
loc_suprabha_girls,dept_mech,0.161
loc_suprabha_girls,dept_mining,0.432
loc_suprabha_girls,dept_mme,0.426
loc_suprabha_girls,dept_physics,0.749
loc_suprabha_girls,dept_wroe,0.333
loc_suprabha_girls,loc_e_library,0.503
loc_suprabha_girls,loc_girls_coop,0.015
loc_suprabha_girls,hostel_b_block1,1.182
loc_suprabha_girls,hostel_b_block2,1.292
loc_suprabha_girls,hostel_b_block3,1.289
loc_suprabha_girls,hostel_b_block4,1.169
loc_suprabha_girls,hostel_b_block5,1.212
loc_suprabha_girls,hostel_b_block6,1.362
loc_suprabha_girls,hostel_b_block7,1.051
loc_suprabha_girls,hostel_b_block8,0.941
loc_suprabha_girls,hostel_b_brahmagiri,1.252
loc_suprabha_girls,hostel_b_mt1,0.903
loc_suprabha_girls,hostel_b_mt2,1.023
loc_suprabha_girls,hostel_b_mt3,1.088
loc_suprabha_girls,hostel_b_shivalik,0.845
loc_suprabha_girls,hostel_g_gh1,0.262
loc_suprabha_girls,hostel_g_gh2,0.201
loc_suprabha_girls,hostel_g_gh3,0.13
loc_suprabha_girls,hostel_g_gh4,0.09
loc_suprabha_girls,hostel_g_gh5,0.125
loc_suprabha_girls,hostel_g_gh6,0.065
loc_suprabha_girls,loc_lhc_a,0.602
loc_suprabha_girls,loc_lhc_b,0.658
loc_suprabha_girls,loc_main_building,0.534
loc_suprabha_girls,loc_main_gate,0.544
loc_suprabha_girls,mess_b1_karavali,1.197
loc_suprabha_girls,mess_b2_aravali,1.307
loc_suprabha_girls,mess_b3_vindhya,1.304
loc_suprabha_girls,mess_b4_satpura,1.184
loc_suprabha_girls,mess_b5_nilgiri,1.227
loc_suprabha_girls,mess_b7_sahyadri,1.066
loc_suprabha_girls,mess_b8_trishul,0.956
loc_suprabha_girls,mess_gb,1.113
loc_suprabha_girls,mess_mega,0.971
loc_suprabha_girls,mess_pg_new_brahmagiri,1.267
loc_suprabha_girls,mess_pg_pushpagiri,1.377
loc_suprabha_girls,loc_suprabha_boys,1.142
loc_suprabha_girls,loc_suprabha_girls,0.0
